date,blockHash,totalAmountReleased,blockHeight,totalAmount
2022-06-22,f652c356ebec26e72dd2ed5daacf02c7f0d36f70b36c71a9d223a7ab585a1f34,2578829848963825.0,3229569.0,1.1039565072963824e+16
2022-06-23,1a901071fd240a37732d0c2cb7a8282bd8318ddb2f4e97b039db81bf41d340e3,2579791664282964.0,3236903.0,1.1040526888282964e+16
2022-06-24,d2c393e1e1a842805233a261e6e58d10c40501c450adbab5e9f719900088db11,2582674984846069.0,3244536.0,1.1043410208846068e+16
2022-06-25,fb5ab9bd1f60465f0546d6184635f3187f52a65bb548dceef03b0c86fe07cee7,2585559058411051.0,3252803.0,1.1046294282411052e+16
2022-06-26,86eaa5ef43cc4fdd87475649bdf6954a26ffa2fd20b3bffd7e629be567823ccc,2588443885174562.0,3261388.0,1.1049179109174562e+16
2022-06-27,1e7412ceea792a99ba2eb2ffc9d837071e93e424d44133c3618b6ed280e85c5c,2591329465333306.0,3269769.0,1.1052064689333306e+16
2022-06-28,08f8b5bd67c686e6b2a038744c8694fac74e23e2789a787cc5dc34e445740710,2594215799084038.0,3278329.0,1.1054951023084038e+16
2022-06-29,bd4930dffc8b0bd25309f75041864400e4dfa9425258c5422869861ec37793ae,2597102886623565.0,3286684.0,1.1057838110623564e+16
2022-06-30,fcb8cdf56267841e70b879fd685ed87985dbbfabcb2ca6d724cb0b67f940cfb4,2599990728148745.0,3295168.0,1.1060725952148744e+16
2022-07-01,241dfecbef6d14311b9685e6cf61b67c93dd79a61c26e046ddedb3a2adb78d12,2602879323856486.0,3303563.0,1.1063614547856486e+16
2022-07-02,678c4cd4c36746cbcb5ea7cf5714926ad2930f1c72736c6b6aa7827d3bc97df1,2605768673943750.0,3312021.0,1.106650389794375e+16
2022-07-03,ddf5cde2bcd5c733ae85647e3367306066c44b122cac90156e923d1a86de3f94,2608658778607549.0,3320473.0,1.1069394002607548e+16
2022-07-04,14f7eed278c137f7f4a4a50b276eaf6d200d1483d31a92f2bfd9a67f391e47d0,2611549638044946.0,3329039.0,1.1072284862044946e+16
2022-07-05,e5dede29565c76632b3edafc419d04c7b977f04ef35abd8c732bab155bfd4177,3247411517453056.0,3337578.0,1.1075176476453056e+16
2022-07-06,451ed68faaa5bf32eeb87eca5fb09a2f6d7ff6507891a732c9546cc73bf1b458,3250303887029046.0,3346025.0,1.1078068846029046e+16
2022-07-07,024abff251e651be2b883c5de27a506ba9eca875a553305a749e0207abeaa703,3253197011970134.0,3354443.0,1.1080961970970134e+16
2022-07-08,c77099745007c98ac5452ffd91d1e30f4756889ddf45fba00d6e1d01d87526a1,3256090892473590.0,3362898.0,1.108385585147359e+16
2022-07-09,d7c2a8ff1a8e85b43625cc1c3a6bd2dfc651642e5d3ada8b0e1a125c72cc8b24,3258985528736734.0,3371380.0,1.1086750487736734e+16
2022-07-10,e243621fb8e8c6ba013e56a5bf8c908f1dd8810f0467c5bb0c1132ac3e510e65,3261880920956940.0,3379628.0,1.108964587995694e+16
2022-07-11,74b6d981351868b5989da81efe7153649f6145aba6643f30e7607679c33827ba,3264777069331631.0,3387931.0,1.1092542028331632e+16
2022-07-12,e509bc9af510cd46a7b903815f68e80d1f2d8c932293be0b5092ab44dd6b037e,3267673974058283.0,3396347.0,1.1095438933058284e+16
2022-07-13,cca8bdd3d4779c00b0578bec631d31a72c0f063d82376786834a129f46ee2861,3270571635334423.0,3404754.0,1.1098336594334424e+16
2022-07-14,89dfee163ebf276574d14199809b8cde467fba3c3ac2876b4a5b73a2fbf72214,3273470053357630.0,3413291.0,1.110123501235763e+16
2022-07-15,555e36dd5f626ca2aca02fee01957f4c7f25809ceb4d29fde49e54501ed137b3,3276369228325535.0,3421793.0,1.1104134187325536e+16
2022-07-16,6564eef779400cb16247a01fa2f367d0d6035933b2c6f892aff0586ca6c6f39f,3279269160435820.0,3430242.0,1.110703411943582e+16
2022-07-17,d71b9bf3f824e32f38e6772e8f3ad026ba33aef16cce86f5d45625d36d3e8999,3282169849886218.0,3438720.0,1.1109934808886218e+16
2022-07-18,0a4fa568f4cb4deaddc521766ad1eddd0707bc6dceecb4eac982baa0ffd91e61,3285071296874515.0,3447253.0,1.1112836255874516e+16
2022-07-19,3a84818fd28525c95c33fa8291fd2d4e6442f8eb2813bff4e54d4c30dfa6b01c,3287973501598547.0,3455878.0,1.1115738460598548e+16
2022-07-20,78a54bb02ac14cd5381865d770474dbce919f7802cf35fb02f528c5b627bd6a9,3290876464256204.0,3463742.0,1.1118641423256204e+16
2022-07-21,a564bb446f8c941fde6a4a329a115c1d80254383599023e929ed75e5a88e9a79,3293780185045425.0,3471470.0,1.1121545144045424e+16
2022-07-22,a4bf0cc4762e04ed0cfe3e3b333b05fc2b9a01aaff885f93aa6405ffec47f03e,3296684664164203.0,3479296.0,1.1124449623164204e+16
2022-07-23,e0d67341c1b4a3f2947a236dae6547c059ae2fcb5e3cd320241965f8efc5a5f0,3299589901810582.0,3487077.0,1.1127354860810582e+16
2022-07-24,b4342e57e6385b9c1b4da7b0cd5e1418b8e7355461dd8a1413e0c1ac4b63a67d,3302495898182656.0,3494858.0,1.1130260857182656e+16
2022-07-25,325fe748f9a4b7eab6d9d8b69f2702f223de17e9773a955f08070e38ccc48ea0,3305402653478574.0,3502769.0,1.1133167612478574e+16
2022-07-26,34c0c61095962cdd6b2a7d63cb9aac5ac364ff2f39b359b9b97333c90129610c,3308310167896534.0,3510627.0,1.1136075126896534e+16
2022-07-27,fc19bdbd3ad04920d29a77b10177720237e0e18bcb1ec9e4469f9f90a040febf,3311218441634786.0,3518457.0,1.1138983400634786e+16
2022-07-28,7f2c4c41a4ae9ebf32153d036ad10cee8095ac175327f952c6a92d5222bc9307,3314127474891634.0,3526210.0,1.1141892433891634e+16
2022-07-29,0790bcd708c0956b8190abef689c9ffba3637804830cc5ecec2e4fd86a4a4de9,3317037267865431.0,3534054.0,1.1144802226865432e+16
2022-07-30,82ee80b5224d504216cccc52e055db25be3579e24dfb228e6d5b95c293ea8e4c,3319947820754584.0,3542677.0,1.1147712779754584e+16
2022-07-31,1cab4b04da20a8b44cfa9ab054e6af7a21d2e96c388c6d4a0b60f74530449991,3322859133757550.0,3551164.0,1.115062409275755e+16
2022-08-01,c4c299c83d72e8fc65ad69756cdbe64d8e55a6eb324829de2708fbed7fa16876,3325771207072839.0,3559485.0,1.115353616607284e+16
2022-08-02,95d6872274eeddfe90772ea81c090a2dee8eadad009ba2490ab2cdbc0071804e,3328684040899013.0,3567899.0,1.1156448999899012e+16
2022-08-03,2b5d1d5ad70f53b77b7414548e5cdf698d0b28ed67f6ce33c9209c721f42fa88,3331597635434685.0,3576356.0,1.1159362594434684e+16
2022-08-04,275d23306b3edaa03f74e69973c81e5e72c64d48cf64b16ff3a3d365af2930bf,3334511990878520.0,3584897.0,1.116227694987852e+16
2022-08-05,0ac800713861068560b8ff20543e8fe54c16fa244b2f5fe0f0adffa981b810a5,3970397371429236.0,3593458.0,1.1165192066429236e+16
2022-08-06,c418f3f264175a34f861aaa634f066bf55ba8d98ab08965279b2b774c2ef1ac3,3973313249285601.0,3601859.0,1.11681079442856e+16
2022-08-07,3338d49c988fbcc1cb606b543bfe0a019879ae13f7a573a39489172f02ece71a,3976229888646437.0,3610213.0,1.1171024583646436e+16
2022-08-08,453f1bda6944396da1784105fb3911b8b5365d95173c21dfe398191261259ebc,3979147289710616.0,3618746.0,1.1173941984710616e+16
2022-08-09,1569362b2d2373ac4804e68e496eb392a6594290ca963d37dde1f37da88c2ff0,3982065452677064.0,3627220.0,1.1176860147677064e+16
2022-08-10,7608ca375eb39b659ed0ff44916521c310894c35c492295a1499a5394d837a5a,3984984377744757.0,3635613.0,1.1179779072744756e+16
2022-08-11,537b82ab4a7e9eb0230817a020f364d2cc44c7bb71c43b6cc9f685b3b1619dbe,3987904065112724.0,3644183.0,1.1182698760112724e+16
2022-08-12,224ee25088d11191ee53d17d23679cbb036d8e25b0ec06bf1bfabe7e64783d74,3990824514980045.0,3652650.0,1.1185619209980044e+16
2022-08-13,b338a6fcdfe40e2965e138ef60d228821cf8dad5986b56b01f1bad5ec7b3281b,3993745727545853.0,3661158.0,1.1188540422545852e+16
2022-08-14,e1995b8c546e4748ece7bd6f9e513f3dd33cd1891a88b584ae706c9a686ec75a,3996667703009333.0,3669566.0,1.1191462398009332e+16
2022-08-15,101e8b3d0e441f67b320b73bc822a6b2f95f0d1d28cd3dfa816a9aa58146b5c8,3999590441569721.5,3677872.0,1.1194385136569722e+16
2022-08-16,2403f46af8a050176c068f406573c903d288083b3702873075e37af55ad60b21,4002513943426308.0,3686274.0,1.1197308638426308e+16
2022-08-17,f75b555165fa8a040eeac672da3f2bc07f59723e5421fea79ed52dcea4edc6df,4005438208778433.0,3694767.0,1.1200232903778432e+16
2022-08-18,6fef50817a0b526018175080f473f68ba924f10eca30171af3d5867c94b2ec25,4008363237825489.0,3703242.0,1.1203157932825488e+16
2022-08-19,c6e2df61b6c28a99823d0ceb083830efcae98527d3a6efd77e5b439c5a16cd31,4011289030766921.0,3711642.0,1.120608372576692e+16
2022-08-20,604a2ecc97eefade648e2a1bdafff5d4f79cfc35c01fe6e30d1e135bd0265d02,4014215587802225.5,3719951.0,1.1209010282802226e+16
2022-08-21,f3946db823fd1984ee52a28d8432f7d18bb8963da9eb3ee7dd8db10266613ae9,4017142909130953.0,3728343.0,1.1211937604130952e+16
2022-08-22,70a17c1d1d8caba6adbc90c6739e7180863e4138b52642dba30eb904231ad599,4020070994952704.0,3736881.0,1.1214865689952704e+16
2022-08-23,fe01869db140457796c6d9bf5eca3fe7d8e71a0e651490e5ac780ba044e58320,4022999845467132.0,3745159.0,1.1217794540467132e+16
2022-08-24,6b55c85a11497266ab7ec2dc9983b0c0af48b7365feff6818d5bed82ff7160ed,4025929460873943.0,3753434.0,1.1220724155873942e+16
2022-08-25,ba6a344df7c7466600b408e22dec08aa15477cfb227bf20c620ac77c4b1d0696,4028859841372892.0,3761920.0,1.1223654536372892e+16
2022-08-26,ea2882f6f69690b4c56220c2fa8da682ab980d3dc32d050d2b8e8991931e4275,4031790987163792.0,3770339.0,1.1226585682163792e+16
2022-08-27,4f8826ac1d82a3a8fe647b7f6271d1dad6f53cbaa282f351f165c3e58c163c87,4034722898446504.0,3778680.0,1.1229517593446504e+16
2022-08-28,d9aff442f20b4858dbdbe986f362741aa31a19a4c8fa2234056e36da1f854cee,4037655575420943.0,3787115.0,1.1232450270420942e+16
2022-08-29,b2be7cabdbaee4795b96d5cd9acb7cccd37e808d5d3875663d0b9b7b30723066,4040589018287073.0,3795453.0,1.1235383713287072e+16
2022-08-30,74ca5b0710a9b1e458da431d4b225b1cf320d600c2b3d00b7a5454ad8a2d083e,4043523227244915.0,3803908.0,1.1238317922244916e+16
2022-08-31,a1358dd39fafc2e2c3d7d8a31ab3546df2da0355ce2bf78652b37d3b44468a3a,4046458202494539.0,3812382.0,1.124125289749454e+16
2022-09-01,e1e5ddf63220f6ae7c07a910d82c5950f1108b650f7f52fce29097e4c2676b90,4049393944236068.0,3820710.0,1.1244188639236068e+16
2022-09-02,4c72e0e0d4ea2ef53c1ab871756b99508589d55b9271c807b03ad9ab6f69ba8d,4052330452669679.0,3829097.0,1.1247125147669678e+16
2022-09-03,b4d48176702834b77f55e7ef56e2d6e3ea8479d94e599adfcb027d35d50580b0,4055267727995596.0,3837497.0,1.1250062422995596e+16
2022-09-04,a8824b8882d6e86f3014af4f490fb7835753fe2e81ece0d416fc4c3e4728e0cd,4058205770414103.0,3846006.0,1.1253000465414104e+16
2022-09-05,509f57698735b71cf410e34d1f104ce9eaf8c5fd4c70977fcc138bbe8406647a,4694114844125530.0,3854391.0,1.125593927512553e+16
2022-09-06,3c334c3eb6f1e8b555d8b82bd57a29db456b99391b061a029f8ef476ce04afee,4697054421330262.0,3862944.0,1.1258878852330262e+16
2022-09-07,b3a23b9e42c894458745b49a67599f5ed978f1f87fc483352dc1f85e81c0a0ce,4699994766228736.0,3871404.0,1.1261819197228736e+16
2022-09-08,ba4b874c706a585dbfaa6775d69055c1c22411c19364bfb14e15b8791aa4b5f0,4702935879021442.0,3879695.0,1.1264760310021442e+16
2022-09-09,924d38d76370df814cb8318271d94a47a663e2ec6b89b2dd56c193bb94534c8b,4705877759908921.0,3888155.0,1.126770219090892e+16
2022-09-10,33e05795e0113a63cdab9c730fdba53f03c1d840ca70988393b90e4f2b5b2571,4708820409091767.0,3896459.0,1.1270644840091768e+16
2022-09-11,703e6ec3949a0ae0c0372d9275b527054da7fa91c57e060f8755cb8848a4f0e9,4711763826770626.0,3905120.0,1.1273588257770626e+16
2022-09-12,f0683c6ee57fa3c2a3a8b109a42dad3223d83c31971afa960ffbeeb487c8f7e0,4714708013146197.0,3913505.0,1.1276532444146196e+16
2022-09-13,04b13d79cc0b58c6a206796a6e364437e95f3b2c284ac66b54615ed1fec48c0e,4717652968419231.0,3921885.0,1.1279477399419232e+16
2022-09-14,754e7a23776ff725dadaa549c0b8705a749dd637179b1a9d4ad1e5c9b8b4ed13,4720598692790532.0,3930385.0,1.1282423123790532e+16
2022-09-15,5144115900ce42f8f7e4e57c16725a2603be5db90959aab30e202b58dda8b9c4,4723545186460956.0,3938686.0,1.1285369617460956e+16
2022-09-16,be7803c60a27d9f010f05fc3d0e721cc07b60fb7400b17d80fe359026ceb8599,4726492449631412.0,3947254.0,1.1288316880631412e+16
2022-09-17,2588a2fe9f3f7b2fd217c7f06d2ff67b1231996228b3ad907a26e0bb66840928,4729440482502860.0,3955686.0,1.129126491350286e+16
2022-09-18,03c7c27fbfc2ab3d638ba639999742a31535d84d0bbabe470aaf1ff277069c1c,4732389285276314.0,3964087.0,1.1294213716276314e+16
2022-09-19,b8435ecfe4fcb961466c84520aa7b8ffe719102b246fc25b6bb01963f8ec32d8,4735338858152841.0,3972370.0,1.129716328915284e+16
2022-09-20,1780075d20c22666dc3984a11dd0103e5a851c79dcf2ba10eecc6e44f9039e60,4738289201333558.0,3980662.0,1.1300113632333558e+16
2022-09-21,89b94c9355e618bb9e1639082b994c2a77b6fc892e93c482d2bda4f198873750,4741240315019636.0,3989072.0,1.1303064746019636e+16
2022-09-22,590588c3707ecce676b38a8a550da25f97eb741ad5980b75dd6906f9fcb434b4,4744192199412300.0,3997554.0,1.13060166304123e+16
2022-09-23,c4606f42985ca56d46d2b6bc6b036eee18907c15b7b2b53974d79d83c88a61cd,4747144854712825.0,4005955.0,1.1308969285712824e+16
2022-09-24,d8d8d2f00f46ba89515aecd2050e89d5c2ca8a0a5aa315da5b56f5f3fb561d6b,4750098281122539.0,4014311.0,1.131192271212254e+16
2022-09-25,7d7ffe652c5b3b7a33e2d23c71fc660645bb5d152f19f07a66ed095cb231fc67,4753052478842825.0,4022862.0,1.1314876909842824e+16
2022-09-26,597a74c3081417ef0952cad65090cece3566e8518f096b0101252b7d111cd1c5,4756007448075115.0,4031315.0,1.1317831879075116e+16
2022-09-27,6bf9d56f48389b0d85647e3cd9f56c8a040c9796e3baba03b0bd50393b0bce76,4758963189020897.0,4039839.0,1.1320787620020896e+16
2022-09-28,33874690440bbc290e03d7bbf21412bf4cf2826d80438fb10dd56825771bbc32,4761919701881709.0,4048396.0,1.1323744132881708e+16
2022-09-29,29fa5cb8af6a476f5f14edc1bc987b1b0c5388d5257be80740ed6906029005b6,4764876986859143.0,4056849.0,1.1326701417859144e+16
2022-09-30,c4380810c09f2401c1fb386854feaa62942478c0cff16553707b0121ce4cd3bb,4767835044154843.0,4065250.0,1.1329659475154844e+16
2022-10-01,c7b0cb8c708c62cc71e3699194c280876eac2089346cc6313b250b7e55464f29,4770793873970507.0,4073661.0,1.1332618304970508e+16
2022-10-02,4d784973d02f794d8a5d9ec3cdc41474afe129522f9da8e95b52476bdd210e6d,4773753476507884.0,4081955.0,1.1335577907507884e+16
2022-10-03,54f99810eb77acb6f3c5a677821830386df2fefa0deef5d800d33052b7cc8ca4,4776713851968776.0,4090495.0,1.1338538282968776e+16
2022-10-04,bfa358b677c71661b553f2f109ee571fa1d6e03e0bd50d99cfb75950602f4ba1,4779675000555039.0,4098948.0,1.134149943155504e+16
2022-10-05,e2b7766c1da2334f366beba47c877dac1eca6d08224d4f5b8bd1e96c1978b18c,5415607187468580.0,4107519.0,1.134446135346858e+16
2022-10-06,8e0fa7a5c348ba7b639cde9469973816578db87dd44b83d8a27c9d4d04fea947,5418569882911360.0,4116060.0,1.134742404891136e+16
2022-10-07,d7aefa63e57d9193f365ea89bef98f9cf2bc8234d1d796c3141e54c41a930e5a,5421533352085392.0,4124570.0,1.1350387518085392e+16
2022-10-08,9acb4a5955a3295bfc013585dec7e7f045bc0eecc03b92aae169eaa28c2a2cad,5424497595192742.0,4132994.0,1.1353351761192742e+16
2022-10-09,1df7ff3e1cb66e80abf9e90660a2ee8d45622bc235871ba015a13dcc4726fd81,5427462612435529.0,4141415.0,1.1356316778435528e+16
2022-10-10,7c5045c84b0f01f553c7fba9c432db544f1dc3c526255ed90d5d707df122d8a3,5430428404015924.0,4149784.0,1.1359282570015924e+16
2022-10-11,bcfee37b01acd88e26401f1c85c33358df202d6945cce5686ff80210a3aa40e7,5433394970136152.0,4158268.0,1.1362249136136152e+16
2022-10-12,f6c56fa9968ed7a442e7cce1ac88af9288892955163a2602d6d0175372ad9334,5436362310998490.0,4166821.0,1.136521647699849e+16
2022-10-13,ed4edb456453dbe6ab3bc96779f5b9aaf71c0db17ce87fa2013c823c15889314,5439330426805268.0,4175161.0,1.1368184592805268e+16
2022-10-14,2bdf8a45d3c7ac1e59a08c0df1087e3f41661580fab1a88f3d434bea35e9cb85,5442299317758869.0,4183861.0,1.1371153483758868e+16
2022-10-15,0e7c6c874038d877646cca5af1b8cdb80bbfc176bf98082edc74810ffafac8e7,5445268984061728.0,4192350.0,1.1374123150061728e+16
2022-10-16,fb799f037735e0e52762af37afb0f30fe0e2b27ffc6eafaeb7858aea1d00227c,5448239425916334.0,4200761.0,1.1377093591916334e+16
2022-10-17,11c89e956e7b2ed10a802ebcb3775d1ff309ab2d4465160e54d36c541fbd8a3d,5451210643525229.0,4209264.0,1.1380064809525228e+16
2022-10-18,13b2a45cd1832ffc3d0b30e0e67024e250598f6f52c245b0c1497b1079ad1616,5454182637091007.0,4217811.0,1.1383036803091008e+16
2022-10-19,d62860686d3519ffd1bfaa3248529a63355e3e8c24c3b797e426b25c9bd14a2b,5457155406816315.0,4226473.0,1.1386009572816316e+16
2022-10-20,f4e051317b2fcc8f90450ca90fa22b046a9c4dbfaf2719714916e40d380c4af2,5460128952903853.0,4235084.0,1.1388983118903852e+16
2022-10-21,4042b4ac6bafb9c54c99cb08baa81e53f3d443517c0c042f9444c429fc80050a,5463103275556374.0,4243698.0,1.1391957441556374e+16
2022-10-22,d29245b0a8db8a324821c8a8287f914f4aa403ee098dec45c855fb510acbcaf2,5466078374976685.0,4252166.0,1.1394932540976684e+16
2022-10-23,5c81c8f94a94ec6287f9881f884eddf4b483394ea017a8e0af139157a693e1ac,5469054251367644.0,4260828.0,1.1397908417367644e+16
2022-10-24,cbdeb809ee821e11b01cf0dc0f163d7a26b9714264474adb427efa5cc866fbf3,5472030904932164.0,4269224.0,1.1400885070932164e+16
2022-10-25,529a274d24c0ea4254bfb2adea520fda728657c515118c05e8f473ce9fc596a5,5475008335873209.0,4277905.0,1.1403862501873208e+16
2022-10-26,6377aabe10e013b5140d3cf280e008e3aae73164e9c3d1279e6fab480b5f682c,5477986544393798.0,4286508.0,1.1406840710393798e+16
2022-10-27,51a064dadac2090187aabc17651beac4b7cd34449512e142ef7a3744f3f1c5f1,5480965530697001.0,4295037.0,1.1409819696697e+16
2022-10-28,3506f971d071c11f73146bb5d4c89bbad4de5caefcc6bcce1c0862396550de78,5483945294985943.0,4303438.0,1.1412799460985944e+16
2022-10-29,45c67852201d6ee8b7e43ffa517708f879e7946687e90149b41f9bd41964dcbc,5486925837463800.0,4311941.0,1.14157800034638e+16
2022-10-30,33b024b03e197fd72f9494ced400ab9dff190f06579276137588a83fb6ea95e1,5489907158333803.0,4320609.0,1.1418761324333804e+16
2022-10-31,58049487b9c178ecdb1be9e03d412f0aec32e2f120ba99565482d2982fb89879,5492889257799235.0,4329122.0,1.1421743423799236e+16
2022-11-01,b45a9ea5ec8c79ad20b9457e1c92931f53fae31517170b40c0f2f1f2c64cc002,5495872136063433.0,4337665.0,1.1424726302063432e+16
2022-11-02,73270248800027ed3e6279d2099429327233c89f782c5658e026babac85470ed,5498855793329785.0,4346207.0,1.1427709959329784e+16
2022-11-03,8aa79c95253285eacb92cbf2a778fcfa1317bc3dc35a1639a09840bc458c2247,5501840229801735.0,4354804.0,1.1430694395801736e+16
2022-11-04,edf45eff269978acce312e73e8dbdc4484659e85f1e1ef7ea37b8e6f4ed5053c,5504825445682778.0,4363339.0,1.1433679611682778e+16
2022-11-05,380a5841151260dff190722e3897b5a727eff1deef1165d4a5c663f76d6836cf,5811340867176463.0,4372063.0,1.1436665607176464e+16
2022-11-06,7111a52eb7cb5f7a6e495e8b0ff301075d2d28cbbcb4e8bce8a6e6ae815ca335,5814327642486392.0,4380644.0,1.1439652382486392e+16
2022-11-07,a7b19ddc18bc4f0a8e4bb05245a6d02b9f2c95f7b6b3089d57793d3830ff13ed,5817315197816220.0,4388914.0,1.144263993781622e+16
2022-11-08,7cebfb30ea0a5795f18c6da471cf4f766a27655a67dc0175b9da78efb09064f8,5820303533369655.0,4397208.0,1.1445628273369656e+16
2022-11-09,181b1dc02c02f9a86e610e1db067489fc326616810dd4b99a1201c6c97c5bfe5,5823292649350459.0,4405863.0,1.144861738935046e+16
2022-11-10,3955295438ce06fd6a061fb729a1cce3594c16898403bf3439163d301528b8cf,5826282545962447.0,4414617.0,1.1451607285962448e+16
2022-11-11,028be9a150e991dc4678f3c6d63ab20cd5ec93987fde877ad5cc5810073ab52b,5829273223409486.0,4423084.0,1.1454597963409486e+16
2022-11-12,ad2256ad2869fcb1a98b2e82c33eb8ad032887136cea4e7f36a932bd10691621,5832264681895498.0,4431659.0,1.1457589421895498e+16
2022-11-13,2008c80ad7030b637d43024711610e1b51d39050d06864c72df30fc0d7d43c81,5835256921624457.0,4440349.0,1.1460581661624456e+16
2022-11-14,5597c476131b99f33444c0f3a7cb00f11137fbc0074ee93eed68d563d8745a0b,5838249942800391.0,4449022.0,1.1463574682800392e+16
2022-11-15,19b8a8139ae023b0bba51e305b5bd21fbdcaf9493dd1b3e868bf5477fc326d67,5841243745627382.0,4457598.0,1.1466568485627382e+16
2022-11-16,565cf70aae93b7dc0a25a8828e1f808f39e250f092b0415a96d636bbee9a7816,5844238330309563.0,4466191.0,1.1469563070309564e+16
2022-11-17,c8b69c2b54a60846c162997c55b6dfab268914002f81c9df2f67e92879dde513,5847233697051122.0,4474671.0,1.1472558437051122e+16
2022-11-18,a71697d92569ee90dcc06a51408b31d163119dd6f5c8bf0bbd881006c84c17af,5850229846056300.0,4483155.0,1.14755545860563e+16
2022-11-19,620f9229bb4abb298d2e3e6b9121bd512d13af1d66c4f7bef4abbe1905c7b73c,5853226777529392.0,4491707.0,1.1478551517529392e+16
2022-11-20,145ff5e457bbdef1265c777b36308b36c5b3ef4dbca9871fa54d719c428380f3,5856224491674745.0,4500218.0,1.1481549231674744e+16
2022-11-21,de4a4bde749aa713e9deeac7481eccdb24a322c684e588a9fb94410861ff1d3c,5859222988696760.0,4508778.0,1.148454772869676e+16
2022-11-22,2c3008c1e0bd5c519536839458dd590ce1f559673022add8125fd02a43a64972,5862222268799891.0,4517391.0,1.1487547008799892e+16
2022-11-23,82d4046aaf30e58b8ffe77796683fbc1a88738c565546c0471f1cb59d52e4fef,5865222332188646.0,4526093.0,1.1490547072188646e+16
2022-11-24,b3ffb8eb6f28e8b357821783f91cb84c4c7c161a48e31f2c7082687401b5cd7c,5868223179067587.0,4534580.0,1.1493547919067588e+16
2022-11-25,362ac29b2bf3218fa43e7cf09a63a6ce695f50faf625df4abb62f1872c18883f,5871224809641328.0,4542993.0,1.1496549549641328e+16
2022-11-26,f3b6ce4d49e7e6de16a9ed9d0f115d861ef0e703c44942c119405c7b2a9d1c07,5874227224114537.0,4551581.0,1.1499551964114536e+16
2022-11-27,17d2b5b929aeeef203b4b79075046792f60bcedb8ae43b8804ff25aa0e914b51,5877230422691936.0,4560311.0,1.1502555162691936e+16
2022-11-28,c1f80fdad7a781aea08fc39d1090f02f9212860f0a3cda65fe97f33ab857df84,5880234405578300.0,4568921.0,1.15055591455783e+16
2022-11-29,184275e55a45648928ebade4dfc3c560861ee7c3130b50d8562d2076b4d930f1,5883239172978457.0,4577645.0,1.1508563912978456e+16
2022-11-30,c273c888e851aca6dce20b0a8a1a7fea4c4fdd91b4d99635e3bd75dd0b136b77,5886244725097289.0,4586332.0,1.1511569465097288e+16
2022-12-01,85e0923817f53996d9d01ce3fb491a1c696fd339ab9213fe6b1dafdbf1f21921,5889251062139731.0,4594764.0,1.1514575802139732e+16
2022-12-02,8056977d32cfbac81905c017b0f99488737c384db60c67ebe1a0d12b362cae18,5892258184310773.0,4603340.0,1.1517582924310772e+16
2022-12-03,5416cb3d167d7d160a918d13e93cd54d1616da3612b3f1ac2180e2a68f3c0f80,5895266091815457.0,4611723.0,1.1520590831815456e+16
2022-12-04,b685c41c9468123599554324d3823a3cb1d166b99db1e6fe0567f2d428fed7aa,5898274784858879.0,4620442.0,1.152359952485888e+16
2022-12-05,691cf6f3baa2067347a2d9ee2b957704751a420c8486b7cb409ec873fba5f078,6204813689646189.0,4629090.0,1.1526609003646188e+16
2022-12-06,968435fd10c3d8c9c636ef03311734c66593bf71ca018cf3fd5e3cf5c284ce9c,6160384790336730.0,4637571.0,1.152961926838259e+16
2022-12-07,a4ef28983ec0c1f66c03f3c6cae999b712e71f1a89241d25f9bebd1dfee2ccef,6163396267138410.0,4646030.0,1.153263031927334e+16
2022-12-08,d17dd9123a8aa9fc7fecbb98459a4707c7efb93b998f25f3609f8e802471e08f,6186343242966690.0,4654432.0,1.1535642156523746e+16
2022-12-09,9452dec353f8de870eec9fc5d40cdbd27456093adef9f4458bfec4a1df2062fd,6189356292915540.0,4663110.0,1.1538654780339176e+16
2022-12-10,005ff3221d453e641e46c82a2791d493f8f094ca5c685fb3e3519cb8240e2376,6192370129746120.0,4671727.0,1.1541668190925044e+16
2022-12-11,a05dc6f57c14b420eceaff0fdf54be1ba966bde49f1542160621b30a5c29c205,6195384753663920.0,4680298.0,1.1544682388486824e+16
2022-12-12,f9c86496d359d3407667e37ed9e1361bb80b0d5546873e10b0544df2666770c6,6198400164874500.0,4688818.0,1.154769737323004e+16
2022-12-13,001bfa13236318b557b5a2cbb508d64cc5cb2670765418fab5d1cf1704dc2d87,6201416363583470.0,4697480.0,1.1550713145360272e+16
2022-12-14,9350d57fc3328613de1ac4765aa1462499ef0d61b4e4c0e5568b5e0332232bd7,6204433349996490.0,4706025.0,1.1553729705083148e+16
2022-12-15,9b4b238194b059efddce348660a05d85c438c30a37157fffcb8faf799dd48c75,6227385836874970.0,4714503.0,1.155674705260436e+16
2022-12-16,2150b453669f1a3452d8dd1d473453d65ec3107d91035fdf594f27be82c3177e,6230404399313280.0,4722893.0,1.1559765188129644e+16
2022-12-17,341d0cdc300cb5d90b29b8031953e1dcd521bb8134e69cc55690855b9aa42612,6233423750072950.0,4731338.0,1.1562784111864794e+16
2022-12-18,2a90bd445f894cf6aa1736f8a369c877864e899a32247629722564796d705e90,6236443889359850.0,4739893.0,1.1565803824015656e+16
2022-12-19,afe9b67c7a175062057c5a43a938010862261b01d34d570214c80d90b39dc884,6239464817379910.0,4748459.0,1.1568824324788136e+16
