date,account,staked_amount
2022-02-25,4mHGqdVg8ZphJMv7FLPGBfz45kp5bhMxnVkFQtyE2Jgzw8uGiu,210271.715217
2022-02-25,4n6yeXkZP3pttmumSdaKj7FagdD2KKAzXyv27VmP1Kq8SiGxE3,504469.327673
2022-02-25,4nPULtiWXFhz2yzLHurnRDwJM5sUGCyFh1shcFuu8gZXMK51Qy,1206499.432839
2022-02-25,4nqGwCzkmRRuRaHTwy27f2UWBMTHZdq8ifhS3iMSnG3mmtzCZF,599814.402951
2022-02-25,4oLbJLg5JgKi1hj1Gu1pKQGJfdGL2gUtzrNb96wa98nVFNwSCj,14003.0
2022-02-25,4oPhX3S91BTjo6oLTPJeuaKxqssFLU3FCT38z9b8nEobqTc7de,668494.883162
2022-02-25,4oTUKu41QW6r5ADVJ3Kx5u8ooKQyj9HkAjX5zppVGUJbXiGYRG,201708.54153
2022-02-25,4p8vBvuG2gP6jmBpP8Ba7EYAoYTcLFgKtmiDgAmMYVzrhKbxn2,3160131.815312
2022-02-25,4pkNDcG2NsDaYegXuY7nyKkBeYannytt2x3xhX8ChQujXmUod3,74150.0
2022-02-25,4proHRu8KhJELYHczfTFdsyUYSdzFc3VwBHZNLdWaGJzq9HENg,1799999.0
2022-02-25,4prsbJTqccDvcRHaQs25J1wKfDXGUhYdphcshPRffMGbVarLYo,11229689.0
2022-02-25,4qL7HmpqdKpYufCV7EvL1WnHVowy1CrTQS7jfYgef5stzpftwS,212664100.0
2022-02-25,4qgmsj6PsvgGqqBf3Lq9vFsn1KV2h7379CfQqzaNFujL6fNcm7,2127368.306769
2022-02-25,4qoqQpdBpG4Js25Tf2E1fbmcrwZiWcBRjvPNPmfUgxVYbSyYu2,87532.287063
2022-02-25,4r9wJzXxy31f7qDkwE43j5PZdLy6ENPWpoduMBTASLYZvScSxS,989809.372921
2022-02-25,4sNmzUZHf8i56SbSHHypzxwSVyS7CX2swTZpCLna6Mor6zGczf,12509088.754727
2022-02-25,4sY2m6R4hu5V5mGLF4DUv51YoNfLM9LGXDwePu9ypvfqbeUzMx,300000.0
2022-02-25,4sjQnCE2adxjag5VvimvyJwkZiFh9yjU2GPvckaBsZXmTs14cs,206999.0
2022-02-26,2xUakVZ1XdttBBCmQU7adBLNBHHR8WmZ5jKmwUShCgjPy9SwcL,17337.0
2022-02-26,2xwbKZjMT8VtrSmfaJc5sFVn57sSWpgirmhUvyQGAdTVNEks4v,149152.257487
2022-02-26,2y6TzPvrvPidgAAKgKpcrtU9JnD8zexMbU39q4biqzURSe7yzb,77304.037339
2022-02-26,2zC7dHiCKoZ6CHeNcj3hXUadiCd5a7cBxTrV3VzpQ6uPkkPfZV,200000.0
2022-02-26,2zZYv5nzsu7WLhKoLkiseC8q3DhwT3eZ2hMPeF1Cp2Gef1Usjv,90854.095546
2022-02-26,2zzVKVoWJcNLpVbmVooMfpbg6h2nDXDzwBAA6eoBHiAsLRFv3n,200000.0
2022-02-26,3167B8oteiE9XqJddna1B5XrJbe5raAMw2nYqNWSqd4aPKs35d,30000.0
2022-02-26,32URu27FdxC5MwgkBB1uLxd3sosTYvADqbHkRd1pzdydcsMt2b,982683.0
2022-02-26,32YErNcHiNMusjMNRK1qNEgHJmtQVJToeyVaEBShxmr7iKc11w,1051648.200875
2022-02-26,33brugb6Nzqp5pboZykMC8ucYv29WGTEA55yokeEY9GM6boXPW,113999.0
2022-02-26,33fUn8xxeQDpkAcAM6QTAv9XWMp3PjkT5nFFxXbCgJJDoPfsAD,4400000.0
2022-02-26,34SEBjPziJazTbGXPb4Pqt8JR7Swfajkqpy5GGFgNmY1NRXKv5,195000.274289
2022-02-26,35AGYQC9ArExG1XsQtYrRgzNAMAeq9WN1mH7X2f7q5m7FmfZqx,20650000.0
2022-02-26,35PExNiTo7NYRAQ3rA9LQnXziA3XpNpmiBVjAVGL7wo4hCvSXC,2520064.618454
2022-02-26,35Zf2bdpe5JtYxNJWsnMniiVJhtUM6fQJ1KcxiD3nBLueEWS6V,74553.59296
2022-02-26,35aT61yjyDkcbTkXrTwgjmLrdxu5ZmGyq1CrRFctjqRtDojocJ,88199.0
2022-02-26,36DnwxSRBfLuNsCPnGkCbsWfDnhWA5A8HsTiUgvv6nuBCsh51V,15717.88273
2022-02-26,37S5Q3bDDaZr278vwK4Z1T9rbMoNSVFPjkos48W9Kz3kGJAiNg,9525058.646859
2022-02-26,37v57HDNaoTZeRcCEruBSZzYzFYsutZ8ov4NVzeDf4nzyhoRhP,25286.356426
2022-02-26,37vYM9BomGPMRyQmjhCtiGdepJaJnrRZ2WSXn1PktL2Qm22zmb,79999.0
2022-02-26,3884suW5RGbzjyVAue8SfF6o88YcZbhXBLYq1YTFTSJCcLgYnS,772455.075131
2022-02-26,38DmwVuAwtCpscipaKGgAY1fs1huZS66LNqgyiMPTNk1NrgTzN,41102029.041977
2022-02-26,38WZKv1nUQsXoRom6yKKJv9j1qNapFnA9Et6oGKWzN14Qknd1Q,415813.25303
2022-02-26,38kGkMJh4sBhPXPdZLjjxuSgzUXFtxNpnGavm9Xv67gABAtNP8,682282.815103
2022-02-26,39H9tWq2sR2v9Pu1qs7XhER587RaSm57mCEuje7xVW1Wfy4RkL,403967.960432
2022-02-26,3ANDqH1henS42R7XE1b8ATf1Cwb27qYydTcepMpdeqh8iDwtij,14000.0
2022-02-26,3AVvmpPH6Z9MNQzUCGZZFrmycYQCTFwkc11QkFucEz9RJyfTpf,1405506.529413
2022-02-26,3AXptodggm3sMz9qiByhpQNqDHb8dVn3BWtPHh27L5L4srR7FT,178000.0
2022-02-26,3AboHRJai6oeKZ3xGT56PbNtLGmuqigNyeX5pRyNMp9265abnC,200841.644895
2022-02-26,3Aezeyk2LU6aW1Dhk2VGiAC9iYhPpdxZT7ZsViFPTHHH1qo7ac,70555.0
2022-02-26,3B85HEnBzjFcLm2ZN6Ggb9ig7CWT4vsBXM9j46v8o94stmzv9L,41070299.892152
2022-02-26,3BFChzvx3783jGUKgHVCanFVxyDAn5xT3Y5NL5FKydVMuBa7Bm,82000.0
2022-02-26,3Bq1GqZY2NwTArDzByCDEPWRGE6SDPbsNhxpYk2RGPV3SaPXvj,180262.139749
2022-02-26,3C31UHhkhuKTgkSsRW2a3EUwsMYALuQp6ZofNFX9xUb7n5JJ4Y,10662401.0
2022-02-26,3C3j87rNfA6rhv1FLi6PdS2pmB77LM8KrgYqppG28CuQ8vUrN3,200000.0
2022-02-26,3C95KPAg8dzgyACEhU5B2b8pLpmNG67JoVgv4BNgnELqRjcU28,15569.009691
2022-02-26,3CbvrNVpcHpL7tyT2mhXxQwNWHiPNYEJRgp3CMgEcMyXivms6B,1065746281.758538
2022-02-26,3DLD6CpYYa41FmvYdjxTKBhgkM63NtHZGBjBPZgzgSArm1sueS,41091229.219122
2022-02-26,3EctbG8WaQkTqZb1NTJPAFnqmuhvW62pQbywvqb9VeyqaFZdzN,718742015.423283
2022-02-26,3FFuCo8i3R4aDHi97yjx4QSFeAp4iWU59XRiCoCLjhETYpDvT5,47829.0
2022-02-26,3FTTqz8mRcYSuUF8hMf8QxSBRM1UTAbaJw6QUWTiJ13fbyGx4t,181337.142523
2022-02-26,3Fv4FpyXjzZnDA9AwbA9uHJHMgeZixjrtSpHsAGzRk8yTszxPP,722528.0
2022-02-26,3GDYzriZ9RRnnvhFSsA6CKF1Uc1SsYQpb4kQCQw7cnBVFyY8ME,1320000.0
2022-02-26,3HDw7aR8P4TcTqCmLFCaoiTKi4emtpZKD2Pxy7wUTrAKitBnko,410583.165773
2022-02-26,3JkgeM6RX19BDzPRnmnN8XFE5Cnac6MhZmUvTBxgqyDn9kEEkB,605113.410443
2022-02-26,3JuGxPd6TfpTg6mxJ6PSGbqkXmMCYEjPbAYJCimhCSn86Unknf,74399.0
2022-02-26,3JxcFkuKsqaY5EPeFTnZWW291a6CRvuMPH3c3taX4ziQQw1vxu,177626.165884
2022-02-26,3Lz1Uhpwcva1BVSy4NjdqqDe9pxe1iVGxc4f35YmQ7cpwoy8qn,200001.0
2022-02-26,3M7x5QmWgfpAtxkmieEPJPjfqt6Mr6BJ4vXwv3bExXFAK56sa4,39259.532657
2022-02-26,3Q6auaCXY27S9cw7wWxnL9NLRKeZ98BuhxNSwogkHEbApxt18C,13251660.0
2022-02-26,3R16LtDgXjYVqdJZ5NpvPLjvTZZAeg3p9URVRA2gEWrjQzdmwm,1850298.251754
2022-02-26,3RkfMDNwk6T5ncn9GGophudqeDH5aU634L8C47Q4Z4gFdKzhUq,676849.067579
2022-02-26,3TBrJGeQy2B7aSGZomoamcc5W8xNhfFgf6JqoqvTHBuJEjWCtN,630197.687356
2022-02-26,3U4Y4DWozki9haBQJ6PoRQ2sJxhoj9LfkbymfwKHhRdFqrwGuB,598666.015632
2022-02-26,3USgJaoLTTtLF7o23qjPP2Tuis3X6PTwCTbkCNd8B3nTvtVoSW,13251665.0
2022-02-26,3Wza3QsbvGJzMB7i3ttALXs4ETPeU9aBBAMC4rzC82RxuKrPuh,207715.072558
2022-02-26,3XCjzF7ZkFEFhdM8MUpLMmEDCAjPwjWkcq4pxE275FyBSipRQp,702373.432235
2022-02-26,3XSLuJcXg6xEua6iBPnWacc3iWh93yEDMCqX8FbE3RDSbEnT9P,854981018.265079
2022-02-26,3Xhdwp4Y2dXTTKaCs1G4QNy7vtUtmZDRzwtex1hSqw2ekUK7ZE,160954478.172178
2022-02-26,3Y727H8u1eSGBY9DMGW9Brs9Wyo68G5QFnZLRJn9rAgq7tRTPy,109346.238651
2022-02-26,3YERB3CXx9Qze9RMxq4nSkFd3AJRP43zNYHpYSbk7cPr4fCh3A,244795.62716
2022-02-26,3YPt8U4SR7FmQvtCyXcX7rVhN5jHrUqbzZ66nbHZT4T74fn5SQ,16000.0
2022-02-26,3YjLCGaFAS2wBne3QksR7JYwTGwAAhanFxq5ctSNyoTZEZd9yR,29000.0
2022-02-26,3Yjsnom3nyemwpVxyKW1BeeUCiBPQ2Qtpk52CoMJj1WMQs429q,145999.0
2022-02-26,3YrG1mG3nvBmbK4YsyxaJCZ3eEp2PDeD9dVX2Nai8HZZD69PUA,117240.145
2022-02-26,3a7V29JbfLTdYhgy2udzFWasNQvFJapB515zEM9UgHS5J5dHLh,23000.0
2022-02-26,3bYDf2e6ijKCSctqkdLDTuwJ41zpZXrVyHu8ErJ75VBH4h24yR,93101402.858996
2022-02-26,3bc3Fo5uDtLVhvLaPsTcX6x78dkHJs7DqJFexvugaBaFTrd96f,23500.0
2022-02-26,3bkNSWQmzMjoAfGcD6FVj1wqAaZr9u39Z3epP9NwDNn59zUjQR,20273.90658
2022-02-26,3ctQKM4tB5YQV4RS7ojjLfnLRDT37NNs7eAfA6QG4J8sqNdKhj,1199516.481468
2022-02-26,3d4tsSiBrJXn2aiNHdfqMq2b9oGttoKn2LDCZbHHMm1WZi2c95,93084210.0
2022-02-26,3dUfqYpEMJz49UstE2kNi5hkq8rgupTjbTGBtMBPBTMXsYYXDr,41856.144362
2022-02-26,3dygeqVqn5FB2sXGWh1RtKA2PuXBf83yvsttNJcrAutMyypNrt,632439.992741
2022-02-26,3e4k3jejVcMDKUvtbHXzey5GCrDeagJXD7UYWf1m4PiHPp84FJ,2900.0
2022-02-26,3e6UCZmQRMU1jhemPcBKrHBSm5jzikNH1Xi7zah3j2CRqKgoVD,45500.0
2022-02-26,3ePAca51vQDPRvMPc74X77P2kBRBy78v3fTe7KEBfLFh257oMh,6423335.603214
2022-02-26,3eUA4NnWufEqTBXR2QtTwjPxHZRGZvoqHaVjybmzZSqbuG32vJ,106931693.078622
2022-02-26,3fMfna7EaheQVUEDBDedNZYuPWJsfRtckwsmyMRFWxyUpXjmh9,1051006.0
2022-02-26,3fVPb3FXkjhtnULFbUgs3es2Gazdjt8xKqG4PbSwgUa7erqQ23,400169.65812
2022-02-26,3fdQDe32Spr73CZjTPN7MhRPErL5vw3PbAmHcKCcH8Ha4cHH8G,685938.898897
2022-02-26,3hxLuF67LmdXWRyL2aF9g8SKMi8mptghkwmpyFutphk7Uqgaom,597634.94
2022-02-26,3iZVPmcZLomKLdunJsrTmZ98xoqNWfVENcgCDzZ48JMvqrcSdV,426109.13834
2022-02-26,3jgYbczrBRAWz7vAxzLDNRGiNcP7AcCYionSdgHzJTicYaR4VM,500000.0
2022-02-26,3mFVFNTZCLnr4svMmD8b8xnPPtQ86cf56VmKbEe5j4styuuky7,15054.85461
2022-02-26,3mMG6DYpQv4Ffk2bRYiZCiK7jci4GNfAXz6nyZyy6QfY5SdU7A,202507.248219
2022-02-26,3mjMA3xo3hnKfMHi4Mt9GKf8F5oZhNZoer4HpSySShipEkAsT3,1103584.165722
2022-02-26,3n6kiufrNDYaFgqaGAyLZitRwQqyxnWQybruygc3Cx8WUpEGk6,15676758.317152
2022-02-26,3nHTHHrit4wNgCRFkdvfFnLTL6AhViUE143eR7a6pMfWiazGKZ,53377566.340207
2022-02-26,3nKBk9SKxCnL8A4w4WPKp6NxiVcd5YNmEcCBxY4YVGfWU8i9Hp,9725132.997034
2022-02-26,3nxFD3fqtUG6YGAPbg2zBGa81Pt1SvNNTDjvvVakjvHVYw1biN,41076441.732974
2022-02-26,3oL9pBm7DJaVneKXA5ERAXjGY94AACvsT5J5qVY9CF3AXmyeQ9,272000.0
2022-02-26,3oTmYTDG683bJvhMBCZd29SPcwpPsKmF8wc7XDL9zrsqpXC7mq,52813000.0
2022-02-26,3oVQWCXE2agMUVy6GSPKM56mvf3EarSes21C8dZ7HAncYDHby3,3158732.143345
2022-02-26,3ofwYFAkgV59BsHqzmiWyRmmKRB5ZzrPfbmx5nup24cE53jNX5,838542689.903664
2022-02-26,3p4DYVvwXTv84S74Tc18YhSN6RZkihjMT5NmCqqjLdNG937ZHA,999419.277968
2022-02-26,3pbk1SS8Aw4QmDNfBeAnETarqBtH8UZSBcn77VYa8wqrPiq8b3,69068.51092
2022-02-26,3q842zVQL7HHPV4GEiWT259qAMd5Am6urPoBji2aP9CBhV3P3y,15000.0
2022-02-26,3qFH9Y5H5RXzf9KurnL6tHKs5WUhQREf3W3gt3KtBUEEmNa72L,32899.0
2022-02-26,3qLZQ47Q3ZWcTDa8ZXEDQeVGhRKSi1LRhejeZkjjnXdZjg7ZEL,30150.0
2022-02-26,3qwfC6k39XpmPGv7apBzyNBiZF1iM6rcUyuSPoWymxyhF6453u,301348.148288
2022-02-26,3rN5qCyMXDAytZhGhczoKoMHAS8L2Z5s35jmb9LE9AET2ZrHym,211100.0
2022-02-26,3regDMagkCBTXSHyYLZ74HEt8PrcYUFjZevf4wKKvr1JZuWz2m,623598.540343
2022-02-26,3rhr56fc7eawshcPX16PSicQKnQaj8xp4n9x4iEkK3GMVJa7Sj,932937.894985
2022-02-26,3sUhtvVh7EsDVRTUmMsuba7BNHB5325UujhRBoHoFnyKVEoGBQ,4650992.800203
2022-02-26,3tCzQbzpFiKpwwrc1ZxM7b9N9qbCTrhockSjnxvGeaRbPP8KCQ,20638.689084
2022-02-26,3taQTr2vfAQmaKgStN6qWBwqAYpjCJatcugY7NK8SHQvUscCA8,93101403.058996
2022-02-26,3ufxi19zZVbUBD5JmGDfwiT49gE4andhdwKrHS7Ed6bDNpZNbW,71066.652183
2022-02-26,3vieyBwjowfhBoEmMQxWyB4Z6bD91tGXsSnNgnhDVP2buT4LPg,211613.042581
2022-02-26,3w8Zu3wwJpNuLdZ9RLsJrJZq74YTQVEmW5eNzrShXs8d1AsL5N,202247.866548
2022-02-26,3wUbq9DzRqJ24zhhMgUizDq5DhiddGLFfFzpgE77cTTcMrynS8,202458.889392
2022-02-26,3wkjtUwE4UuHDHs8dFrz7HZ1RmPqsnJxAYWswErkHkEYVBWj5j,16172048.885304
2022-02-26,3xMYpHZoQ6i5Z2k4Ayiq8czYeiAw19hVJEqAH7NCKNHgnsKCYT,440000.0
2022-02-26,3yhsVb1gkDNr1souvty573pqDLk9vybCWpG4bLoHJL7X9wtEEp,14050.0
2022-02-26,3yrbaSPyACzZca9dZEf1TiF636tnp615kyxJbhiUi62CE5CjqX,14000.0
2022-02-26,3z99umn1GZcKoxBgwKsBnrudeAQneJ2i7j3g7CBWNR9tmEiucx,92278.34669
2022-02-26,41EhTV61HCQULJYkH4Y9FAHoqRwqioFn6BYGuBqSSwKorfyR4X,15447.510618
2022-02-26,41sqssU9iefCinyy7pVXykYwcs5w2zvnSccsUo2T64xfsHe4gy,88999.0
2022-02-26,429je4znfa1MAKceaF6aateQZiATjgCfueTdEzMdJ2B6S6vPvZ,250390.0
2022-02-26,42MHeV4QcNVtidnUdDPdM2LedPb2QLKa7k1MQCXiRRPAZK3NtX,4024120.809756
2022-02-26,43L4fNQbU9zTaeNMH98dRKvQf9E9xHuN7KMM66LCrXekiK3w1o,25999.0
2022-02-26,43sPTsozscn3d2RbxHiaWy6Pp23KthNeNV6LKBhrco5SqoB3YW,13251660.0
2022-02-26,44bxoGippBqpgseaiYPFnYgi5J5q58bQKfpQFeGbY9DHmDPD78,724373313.854085
2022-02-26,45C5RzWrBGyywwvCFAmkVtHLQmC8jwEaaB9qP9kqL8EcfT1pdj,180000.0
2022-02-26,45XwJ7hZDJFZzJ94956iqwLHBa2EjPBUGLDsgJW73Ut2yCKDio,354887.0
2022-02-26,47jj2zeWUW6oqy9YV4cqNH2ANF6GfuDdgwqf3x86XExR6qVFEK,808321.218071
2022-02-26,47uKy77Ds7AEsTd7AAnyeesWL5wAyraVvafPEfhFw9dveuGym6,93101401.260051
2022-02-26,47xTHwtFra1d4Mq4DYZuZYJEYrDXY34C4CGkTTzT6eiwjEczuT,907043865.355151
2022-02-26,494XRkeP9mRHAe7o4bHWm5MEazuyJh9iZ2Nsn14bC1seNZ8yKR,53685943.752624
2022-02-26,49SJ6R6T9zo1C5cLVyxbwAuZC3EcDB9a78vSQYm3ZLA2y2eojM,448639208.197682
2022-02-26,49eJ3V6BaoPZFABcYRprqtj2ZYi3tHujVwTxpa3SLi7mVwtQwj,108430.526006
2022-02-26,4AgHnsWT2gnEKYSqJMEzXtEXmKKgRuknXoDJhP2e3sneWisjTD,412519.829417
2022-02-26,4AuwX7ZjNeKSjKHNdTmywZ1crQY5ES2W2P78fo4VhQrno8Wby5,59999.0
2022-02-26,4BJ1SHnDyujy6SwJYpMQU3Ry16BcEWPqEHrasjSAPVw9h9d7j2,200999.0
2022-02-26,4BJ5WD46YVMM3zurRkQUvkgXGZVnTUkCFDE55igC4jN35t3A2b,178103.906425
2022-02-26,4CeYuqont4zhTEbaofUPT9EueDGvrhnSf3XSTEKzanchdLC3pN,811283.716337
2022-02-26,4D1xtS8ztmxvuHy3ddiVQDnv96nwDRBj5bgWZx9uixMppgndzv,31591053.74252
2022-02-26,4D44RYigFqPkABrRAHXSBBQqG4VNhXEsyJrt2GH6V2H8tS1tN3,41622308.650184
2022-02-26,4FdWeeAS67bcW1apNWb4egNEh586eqHK2wKUPJLsAyb6wF2DJy,15919.0
2022-02-26,4FyFDVzHW2kc9VXcCtCVv5JpNysCddbVCz8uULZ6Vz4WoY1UJB,2785.64394
2022-02-26,4GYp53AvAFfnFndzmveVNxU4agRZFQqFu6QFgUVkTgwRXZUpi5,445046.686136
2022-02-26,4HBvjiGYtLEVEKA6hBUW1REiYfWqMtqLjvNZWjntwJkZdSkfp1,1501613.0
2022-02-26,4K131fvpEYQmT6cp67ZZEquRPfuUKdkAnpmtMwEAeAJ6qmtvFC,4000000.0
2022-02-26,4KHscDnQWdNyhq3JU9LDeJ8DffLg9AgRQ7ZgUkFiN6v4MDa5UK,210741.483125
2022-02-26,4KLxh5afYMMVsDp194Hh2aLitFDKLx6d7uB3yq4Ht4LdKp3f93,90270.416321
2022-02-26,4LGry99Y4QBimoiXKTfc3MscYHWxzdt3ue5BmYX25ehYGAfo2p,315160.704416
2022-02-26,4LeJjBDhGR9gtgFuNxokBNpVLC3p7xcLa7W8ax8X1RSM5VSNpt,1113824.504447
2022-02-26,4MLtx6TDkezvHXpZ1UT6jcQXEv4nWyacyneXzevPSAQ7K8JjDA,603871.077867
2022-02-26,4MPJybKC9Kz7kw9KNyLHhuAEt4ZTxLsd3DBDbxtKdUiv4fXqVN,614445552.800557
2022-02-26,4MWo3LNZUt3NCs4XMuKUwRajPSvvfXj1XUvFAEincQ4YTtjpbe,632751.669096
2022-02-26,4P57gfuJBML7kueqgJ1xD37JqTLCy72N1cJyVLTc2UwxZgQFdZ,16470.0
2022-02-26,4PNbMGXPNb1X8DJN9fzvQYxxV85Uf7s4tBA23LJJa63jabt8Qd,711800.827826
2022-02-26,4Py6nA7BbXvSfVD2ju9aG1tqw5oEX66w8PL1xJPP78id8gw5ac,4283267.637165
2022-02-26,4Q5JbmTwzbF5u5uXWMYUbZmKRmTcUdnwj6sE1Z7U7EMnzCk6TT,27474.0
2022-02-26,4Q7gEWsXYKJMp85BHK6w8yUxc4QGoepAJbyKCMVaQn2pixqGid,80000.0
2022-02-26,4QhdAyofhufMDACBgRGJcP1S5RxZRc4LgRngF9QSaVtZSS89uJ,3758450.829011
2022-02-26,4Ras4xAx3zSo3gBC3ktzNSz81D51ugQbUurMYPAEj1se51ARLj,6435941.53078
2022-02-26,4RirT77xApf2hLe8SMFSLu73DefSx6yDUvwQcfs8FCKHcZz9vg,785000.0
2022-02-26,4T3CtL9R4rqxQVAq3zKS2nmhdGVSmUF1nsDabJMepK4HTx5qGL,90000.0
2022-02-26,4T5hLnDFA9Wk7V5gP3UFwg9WrqzPmH6n9zGzThmtpvxgPvD6v6,600567.042808
2022-02-26,4T8kXFNDpg4Qh9VAiRTSaYKTwLqtVxbyqR6bHHVsS4nHYkHksn,597370.577128
2022-02-26,4UQJNbQPyTBWV6z2W5avKqtKMKV1QgqjKQiBaSMKND7GA7iyuk,101094.0
2022-02-26,4Ut9uaKSCtMaBU5yGn8dTvP93GLm9Rqe2AccVTnrv9dNQpDYyt,210608.672181
2022-02-26,4V8QA1Cekwta3RJrXxuGyqPxEuBp4r2ws9xpiVevXbhP2hhNcC,33000.0
2022-02-26,4VZs1eYPW1ShAr36bgXREZrT92xeCmGxu9zjYtpK3oQr3HsQhc,330000.0
2022-02-26,4XezNGp3vSdEUtbrboSiC8a5hb4ipE8VNUsJA71x8i64LGo6rP,748859.301715
2022-02-26,4XfDxQMmB6MewTF6zsqyFUcKUbCD4YkAvVKzHehsUYxQL6Z2MG,263549.071583
2022-02-26,4ZM4rmHztAkVMWVzCSvxckwxUSsAd5Sas1mbBenNpreePRYd6h,13251660.0
2022-02-26,4ZfvU8atfVAdUeHWrJfFMNv5NPpRgiTzBWjrQWazDDtPLV9rds,906525.253484
2022-02-26,4a1weEUcaPka7ZPBEyZ6AndcdaxwKkUahZoABKYNWSYZ6eFtFT,5488000.0
2022-02-26,4a7fwthsAADQBx3jHLxkjTqF68W1K1rRYcRm9uRAVLmQmPMVP1,259997.0
2022-02-26,4a9DonfVekc78qEfesGawzrWFTZhpJMGryGHdko1gMxDACYDvX,654881.120481
2022-02-26,4aNi7mMUaPPnLWdgUbA9SdckMC1rC9VRawomAZM9vav9nBdj86,1182381.0
2022-02-26,4bSR9AYcp8kMuwVwGjZQTfwwaxVSptBcpUZKYDN13wMA6u6xNJ,3140.498814
2022-02-26,4cptmQbfj2hcudEdXzTmt9hCzCySPxEpMoF4nj7qfqJfWNFmdu,122282.261694
2022-02-26,4d13WVDNKVGDUxRUb1PRQAJyTwWSVcjWS7uwZ1oqmDm5icQEPT,724836664.520151
2022-02-26,4eARZcdGRfUJLykk6GKHJaaqerUELqXUHCvpdcc4yHvSCBno3x,3763996.449987
2022-02-26,4ez21zkeAk1XwN28uztJMebEoYYAAhjHyaozo5oGWzH5jmha5G,31900.0
2022-02-26,4faXW7hiBPkvSF3UbPZLufDRjhxJi6gfVtnrnibXGcPu8YPWjh,525474.0
2022-02-26,4fj82pz8Fsc4bgAGQLMP5z2Yc9VViCxYQn5SD1Y5c3EeDJiurN,83538.369709
2022-02-26,4fpTce6HZYUqAjTBB83WSU21johsP4i3U6tp9kS3WtuRPG4a1U,12070426.112194
2022-02-26,4mHGqdVg8ZphJMv7FLPGBfz45kp5bhMxnVkFQtyE2Jgzw8uGiu,210271.715217
2022-02-26,4n6yeXkZP3pttmumSdaKj7FagdD2KKAzXyv27VmP1Kq8SiGxE3,504730.970601
2022-02-26,4nPULtiWXFhz2yzLHurnRDwJM5sUGCyFh1shcFuu8gZXMK51Qy,1206768.789976
2022-02-26,4nqGwCzkmRRuRaHTwy27f2UWBMTHZdq8ifhS3iMSnG3mmtzCZF,599814.402951
2022-02-26,4oLbJLg5JgKi1hj1Gu1pKQGJfdGL2gUtzrNb96wa98nVFNwSCj,14003.0
2022-02-26,4oPhX3S91BTjo6oLTPJeuaKxqssFLU3FCT38z9b8nEobqTc7de,668793.394075
2022-02-26,4oTUKu41QW6r5ADVJ3Kx5u8ooKQyj9HkAjX5zppVGUJbXiGYRG,201708.54153
2022-02-26,4p8vBvuG2gP6jmBpP8Ba7EYAoYTcLFgKtmiDgAmMYVzrhKbxn2,3161649.858706
2022-02-26,4pkNDcG2NsDaYegXuY7nyKkBeYannytt2x3xhX8ChQujXmUod3,74150.0
2022-02-26,4proHRu8KhJELYHczfTFdsyUYSdzFc3VwBHZNLdWaGJzq9HENg,1799999.0
2022-02-26,4prsbJTqccDvcRHaQs25J1wKfDXGUhYdphcshPRffMGbVarLYo,11229689.0
2022-02-26,4qL7HmpqdKpYufCV7EvL1WnHVowy1CrTQS7jfYgef5stzpftwS,212664100.0
2022-02-26,4qgmsj6PsvgGqqBf3Lq9vFsn1KV2h7379CfQqzaNFujL6fNcm7,2128457.364525
2022-02-26,4qoqQpdBpG4Js25Tf2E1fbmcrwZiWcBRjvPNPmfUgxVYbSyYu2,87532.287063
2022-02-26,4r9wJzXxy31f7qDkwE43j5PZdLy6ENPWpoduMBTASLYZvScSxS,990387.816283
2022-02-26,4sNmzUZHf8i56SbSHHypzxwSVyS7CX2swTZpCLna6Mor6zGczf,12512452.390766
2022-02-26,4sY2m6R4hu5V5mGLF4DUv51YoNfLM9LGXDwePu9ypvfqbeUzMx,300000.0
2022-02-26,4sjQnCE2adxjag5VvimvyJwkZiFh9yjU2GPvckaBsZXmTs14cs,206999.0
2022-02-27,2xUakVZ1XdttBBCmQU7adBLNBHHR8WmZ5jKmwUShCgjPy9SwcL,17337.0
2022-02-27,2xwbKZjMT8VtrSmfaJc5sFVn57sSWpgirmhUvyQGAdTVNEks4v,149152.257487
2022-02-27,2y6TzPvrvPidgAAKgKpcrtU9JnD8zexMbU39q4biqzURSe7yzb,77304.037339
2022-02-27,2zC7dHiCKoZ6CHeNcj3hXUadiCd5a7cBxTrV3VzpQ6uPkkPfZV,200000.0
2022-02-27,2zZYv5nzsu7WLhKoLkiseC8q3DhwT3eZ2hMPeF1Cp2Gef1Usjv,90854.095546
2022-02-27,2zzVKVoWJcNLpVbmVooMfpbg6h2nDXDzwBAA6eoBHiAsLRFv3n,200000.0
2022-02-27,3167B8oteiE9XqJddna1B5XrJbe5raAMw2nYqNWSqd4aPKs35d,30000.0
2022-02-27,32URu27FdxC5MwgkBB1uLxd3sosTYvADqbHkRd1pzdydcsMt2b,982683.0
2022-02-27,32YErNcHiNMusjMNRK1qNEgHJmtQVJToeyVaEBShxmr7iKc11w,1052204.550226
2022-02-27,33brugb6Nzqp5pboZykMC8ucYv29WGTEA55yokeEY9GM6boXPW,113999.0
2022-02-27,33fUn8xxeQDpkAcAM6QTAv9XWMp3PjkT5nFFxXbCgJJDoPfsAD,4400000.0
2022-02-27,34SEBjPziJazTbGXPb4Pqt8JR7Swfajkqpy5GGFgNmY1NRXKv5,223260.0
2022-02-27,35AGYQC9ArExG1XsQtYrRgzNAMAeq9WN1mH7X2f7q5m7FmfZqx,20650000.0
